id,text
TBp9gdS6xEbSQqffVZ7iag,"I keep coming back here and this place never fails.  The quality and experience is the same, which is great.  You know what you are getting and what you're..."
TBp9gdS6xEbSQqffVZ7iag,"This place has become a staple in midtown as an affordable, no BS, quality hand roll sushi place. There aren't many hand roll places and certainly none like..."
TBp9gdS6xEbSQqffVZ7iag,No frills handrolls in NYC. I've tried other handroll places in the city but I always come back to KazuNori. You just can't beat the price and quality here....
ocnHpILS80DHL--34L8xpw,My husband and I recently dined in the Ash Room after hearing our friends and family rave about this place (they had dined at the Hinoki counter). I was...
ocnHpILS80DHL--34L8xpw,"- overall rating: 4.5
- was a wonderful experience overall
- added beverage pairing for ($150 pp) and found it was not worth the cost, we only enjoyed about..."
ocnHpILS80DHL--34L8xpw,"Dining at Sushi Noz isn't just about good food, it's about a memorable and special experience (so I highly recommend sitting at the Hinoki Counter)...."
0f6wrk6JzjgzcB_q4xM0jw,"Consistent to the chain, if you're a fan of this place then this is a solid location.

Located in the former and flailing Totto Next Door, it's... well it's..."
0f6wrk6JzjgzcB_q4xM0jw,"Just as good as the other locations in NYC, inside decor is very welcoming, they also sell gogo curry themed merchandise inside such as hoodies and shirts...."
zGAQqDu0Ak2khVYs9WdQxw,"tl;dr incredible omakase, slick service, and chic ambiance for a surprisingly fair price

An apprentice of Jiro Ono, Daisuke Nakazawa was clever to open a..."
zGAQqDu0Ak2khVYs9WdQxw,"Sat at the bar area...one of the best sushi restaurants I've blessed to visit. 

Just overall great tasting fish.
Sushi chefs, very entertaining 
Staff,..."
zGAQqDu0Ak2khVYs9WdQxw,This restaurant's biggest strength - by far - is tied to reasonable prices (for this level of sushi) and easy access (they are a big volume play for...
sNeefaiRztDQ10B4QzUi3g,This was my second visit to Sharaku since it's opening a year ago with my colleagues. The service and presentation are exceptional. They were able to...
sNeefaiRztDQ10B4QzUi3g,"Tremendous experience. Delicate, clean food served with passion and expertise. We almost ate the entire menu- kept ordering. I would have loved to take the..."
sNeefaiRztDQ10B4QzUi3g,"Came here on a special day and I Love this restaurant 
Got their set menu and everything was delicious!
The quality of the beef and the seafood was..."
wUu9WcGjP8KS6KlpARChyQ,"I went here for the first time with my girlfriend. The service was top notch and the food was bomb! 

I will definitely be returning for round 2."
wUu9WcGjP8KS6KlpARChyQ,"From the entrance to being seated and served and conversed! This is the highest of quality, where workers know what they are doing. I'm not asking you to..."
wUu9WcGjP8KS6KlpARChyQ,What you'd expect your Saturday night outing to be. I had honestly a great time coming back to Gyu-Kaku. I had been previously and so had my girlfriend....
7xpbioe88rnW7JjzLEQeRg,This hole in the wall is a literal stone's throw from my apartment and I never knew it existed. I love a good bowl of ramen as its comforting and a lot of...
7xpbioe88rnW7JjzLEQeRg,I LOVE this place. The ramen bowls are my addiction! But at $13 a pop I unfortunately can't eat here every day or i would. I usually order for pick up and...
7xpbioe88rnW7JjzLEQeRg,"The food is flavorful and tasty.

The decor is hip, modern, and perfect compliment to the delicious food (AND they have clean bathrooms!)

The wait staff..."
ynR4-QgEOsE7VhNfIWo73w,"My boyfriend brought me here for my birthday and I cannot be more satisfied. I had an amazing dining experience and if I can give it 6 stars, I totally..."
ynR4-QgEOsE7VhNfIWo73w,"My husband and I are so glad that we had our anniversary dinner at Secchu Yokota. It was a wonderful dining experience. From the ambience, wide range of..."
ynR4-QgEOsE7VhNfIWo73w,"An absolutely amazing dining experience and. Wonderful gastronomic experience.

Came here expecting not to be too full and go bar crawling afterwards. Ended..."
mESab-FqL5QqSVsnX72asQ,"Best ramen in NYC. Delicious food and great staff! 
They are extremely nice and polite. 
Food was delicious, great service! 
Enjoyed every second of my dinner!"
mESab-FqL5QqSVsnX72asQ,"Exactly what we were craving. We started with some yellow tail and salmon sashimi- large pieces and delicious.

It was cold out and the ramen bowls were hot..."
mESab-FqL5QqSVsnX72asQ,"Even seeing the 1000+ reviews, I couldn't help but feel a bit skeptical of this restaurant. Not sure why, but I didn't expect it to live up to some of the..."
oqc3VhmCQgm8z4snVh-6Ew,"Dined on Wednesday, Nov 27.
Originally made a reservation for the fishing restaurant downstairs, and upon that realization, the waiter ended up snatching us..."
oqc3VhmCQgm8z4snVh-6Ew,"Very nice place . Sushi was very good. Service was excellent as well. 

Sake tasting highly recommended"
oqc3VhmCQgm8z4snVh-6Ew,"Sushi Zauo is 3F and only 7seats.
We had Chef Omakase this time.
Appetizer, Sushi, Soup and dessert. Sushi rice was a little bit hard for me but it was..."
aE7hRzK1t80iFyi4Do77lw,Don't want to spread the word but I want them to succeed so I'll just say- legit sushi with many interesting options. For real sushi fans that want options...
aE7hRzK1t80iFyi4Do77lw,Omakase place inside Japan Village - got the $40 Omakase A - 7 piece course and it was alright. Also got monkfish on the side and it was delish. Would come...
aE7hRzK1t80iFyi4Do77lw,"** 2.5 stars **

A sushi bar tucked into Japan Village, Uesugi covers kaisen don, sushi, and sashimi at the food court.  It is a solid option there,..."
qVlDLz8Ri-ThAFJgYHuQ9A,I came in having never tasted rice balls and left with my first onigiri. The place is grab-and-go. I like how all the products are handmade. You can see...
qVlDLz8Ri-ThAFJgYHuQ9A,"We searched ""places open now, $ or $$"" on a weekday at 8:30pm beside Grand Central - and this place popped up! I thought, what are the chances we get..."
qVlDLz8Ri-ThAFJgYHuQ9A,"Omusubi Gonbei is my go-to spot for a quick, cheap meal near Grand Central Station. The Japanese rice balls (usually triangular) are made fresh, large, and..."
mm8gYHxaLLRyv3CslY40TA,"A cute, quiet spot in the neighborhood, just like the ones you'd encounter in Japan. 
I would consider a lot of the menu as ""katei ryori"", home-style..."
mm8gYHxaLLRyv3CslY40TA,"Good Japanese food doesn't try to hit you with an 'Oomph' factor like a juicy 20% bacon cheese-stuffed double-decker cheeseburger, or 2.5 pounds of gyro and..."
mm8gYHxaLLRyv3CslY40TA,"Awesome low key place in LIC! They have really great prices for the quality of food. Last time I came I ordered a draft Sapporo for 4 dollars, and the ramen..."
NB5u0htOK_1_dTkYALpRxg,"The ramen is actually really good here. I was pleasantly surprised. Especially, because of the flavor. It was much more flavorful than I expected out of a..."
NB5u0htOK_1_dTkYALpRxg,"Havent been here for awhile and to my surprise, they have ramen now. I tried their spicy miso ramen and the broth and flavor is so good. I want to come back..."
NB5u0htOK_1_dTkYALpRxg,"After seeing the Yelp reviews, I had to try this place out. It's a little off from the main downtown thoroughfare, but not very hard to get to. It's a small..."
bokNBgAa9rmMMO8dkZVR1w,Happened upon this sleek (almost sterile) lookIng shop while wondering around Brooklyn. Stopped in for a quick snack and was surprised at how tasty the rice...
bokNBgAa9rmMMO8dkZVR1w,I go here at least every few weeks. It's great to have a fast casual Japanese place in the neighborhood that is healthy--I love that the onigiri are all...
bokNBgAa9rmMMO8dkZVR1w,"I loved finding this bright, petite, modern, well designed Japanese hole in the wall serving up delicious onigiri (they call it rice balls but they are..."
FxswnvW4Fat6dFYcQNaE7Q,Adorable little place. I'm in a hole-in-the wall looking like a cross between a German hofbrau and a Parisian hideaway listening to jazz and perusing a...
FxswnvW4Fat6dFYcQNaE7Q,"We decided to sneak out for a small bite to Hall without doing a ton of research ahead of time. Having walked on this block many a time by now, it's easy to..."
FxswnvW4Fat6dFYcQNaE7Q,"The ambiance in Hall was elegant, classy and intimate. It's a perfect and ideal place for dating. 

Their food was amazingly delicious and delicate. You can..."
e3JALGueMcc2eLXRK8HPNQ,"I actually came upon this place through Yelp, after my favorite sushi spot burned down this year I  needed to find a new spot for  to fill the void of..."
e3JALGueMcc2eLXRK8HPNQ,"Came here twice, both times to celebrate birthdays. First time was on a Sunday and it was a quiet night so we had superb service and attention. I enjoyed it..."
e3JALGueMcc2eLXRK8HPNQ,"Came here on Saturday night around 6:20pm but the wait was really short! It's not our first time here so we decided to order something this time.

We got..."
qd9_gxrmskbOT6OLN9sShA,"So, this is a hidden gem in Bushwick. I saw it and past it for a hyped up asian-American joint but I was pleasantly surprised when I finally decided to give..."
qd9_gxrmskbOT6OLN9sShA,"ThIs food has been consistently delicious! 

I cannot get enough of thE crispy mock duck. 

I've ordered primarily off of the Thai menu, but this place has..."
qd9_gxrmskbOT6OLN9sShA,"My new favorite spot the area! I absolutely love the Chianti's Mai Noodle! The flavors are explosive, yet comforting and the noodles are a nice surprise. I..."
C69uTzoWFaIWcpnYf2LbRw,"Honestly, will my review convince you to come here at least once? I hope so.

As a disclaimer, I primarily stop by for ROKC's excellent drinks. The service..."
C69uTzoWFaIWcpnYf2LbRw,I'm shocked at the star rating of this place. I can usually count on the Yelp star rating to guide me to goodness. I'm not exactly sure what happened this...
C69uTzoWFaIWcpnYf2LbRw,"There are plenty of ramen options in the city but for a uniquely delicious experience, paired with fresh oysters and inventive cocktails, you need to..."
_jX0YO1PykUrRKCLo0WxIw,"What to do?  If I give them this great review like everyone else has so far, I'll have to make reservations weeks ahead of time next time?!   Ugh...alas,..."
_jX0YO1PykUrRKCLo0WxIw,"After seeing many pictures on Instagram (and the price - 17 pieces for $125), this place quickly made it to the top of my ""must try"" list. It's been a..."
_jX0YO1PykUrRKCLo0WxIw,"TLDR: New omakase addition to the West Village area. Good value at 17 for $125, expect more condiments and accents on your nigiri here.

I was looking..."
JPEIN-ZFo0-6X06nz6cfYA,Went here a couple days ago for dinner. Never had the chance to experience sushi this way. Was not disappointed. Steeper price than i anticipated but...
JPEIN-ZFo0-6X06nz6cfYA,TLDR: A quiet LIC sushi bar. Reasonably priced omakase that's great if you're venturing into omakase for the first time or if you've been into this style of...
JPEIN-ZFo0-6X06nz6cfYA,"For a place in LIC, this place can be comparable to those in Manhattan. 


For the amount of pieces for the Omakase, it was good. 
However, for each piece..."
-T_5QJwgPMxfXTeOmpImsA,We picked this place to host our engagement party of about 40 people and Edward and Matt made all of our dreams come through. From an amazing open bar to...
-T_5QJwgPMxfXTeOmpImsA,Char Sue is an asian fusion restaurant located in the Lower East Side. The place was pretty empty when we arrived and we definitely didn't need a...
-T_5QJwgPMxfXTeOmpImsA,"Char Sue is a Japanese / Asian - influenced restaurant, located on Lower East Side.

the interior is pretty eclectic and relaxed. tables are spread out..."
cLxp5gIPWIhmvpmdPo7BsA,This little inconspicuous and unpretentious gem is located off Roosevelt Ave in the bustling area of Jackson Heights.  The neighborhood is already littered...
cLxp5gIPWIhmvpmdPo7BsA,"This is a small, nondescript cafe that was started by a man from Japan whose dream was to open his own business in New York. The menu is mainly various..."
cLxp5gIPWIhmvpmdPo7BsA,"The owner is very nice and you can tell he cares about remembering the customers who stop in.
Also, the store is cute and small but has a decent amount of..."
QaEqD7q2GtmlovBOPC6yIQ,"So I was just scrolling our yelp reviews and saw that I never updated Murasaki after all these years!
So I want to tell you, after 13 years spent in LIC if..."
QaEqD7q2GtmlovBOPC6yIQ,"Here is another nice neighborhood spot off Vernon Blvd in Long Island City. Reviews seem to rave about how good this neighborhood sushi spot is, so we..."
QaEqD7q2GtmlovBOPC6yIQ,"I came here on a weeknight and it wasn't very busy so we were seated as soon as we got in. We ordered the soft shell crab, broiled squid, salmon avocado..."
e-G1yC5u8LOcQ-fx0Lxthw,"We've been waiting for a sweet ramen nook on Knickerbocker - and it has arrived.

Yummy broth, soft jazz, and sincerely sweet service rounds out this space..."
e-G1yC5u8LOcQ-fx0Lxthw,"Not really tasty. Very homey food. The ramen was below average. Salty but no depth of flavor. Sake was alright, but not the best I've had by far. I was..."
e-G1yC5u8LOcQ-fx0Lxthw,"This place is a gent. Hidden in Bushwick we stumbled upon this quiet and unassuming space and sat. Unbeknownst to us we realized this one man show.

The..."
4CAJ-JvgbzBdoWq1CXtCFw,What a lovely find!  My friends wanted to go out for sushi and discovered this place in Queens. It's not in an area I would usually go to but this place was...
4CAJ-JvgbzBdoWq1CXtCFw,Umi Sushi is a nice alternative to eating in the heart of NY city.  Love that street parking is only about $1 per hour.  Beats paying $30 to eat at an...
4CAJ-JvgbzBdoWq1CXtCFw,"We've been to Umi Sushi a few times over the years, and have puzzled over the restaurant's high Yelp ratings. Then and now Umi Sushi seems incredibly..."
GBk_i2qnjMtQIt_ntJpzbw,"Very quaint! Recommend !

We got three ramens - vegetable miso spicy - pork shoyu and pork sio- all of us we're pleased and full. 2/3 couldn't finish it and..."
GBk_i2qnjMtQIt_ntJpzbw,This was honestly just an in-the-moment I wanted to get some ramen after doing some errands. I was in the Astoria area earlier that day and I figure why not...
GBk_i2qnjMtQIt_ntJpzbw,I really enjoyed my ramen here. I got the tsukemen with the spicy miso broth. Definitely reccomend this dish! They give you an assortment of toppings...
HEAce8qlh0OOOLNpAcX10A,"Amazing! I got the pork curry with an extra side of egg. The curry was excellent, I got it extra spicy. Will recommend it to anyone who is vegetarian, since..."
HEAce8qlh0OOOLNpAcX10A,"B
Had the grilled chicken curry
It comes with white rice 
Curry was really solid, but could have use more of a kick and more garnish. They were cheap on..."
HEAce8qlh0OOOLNpAcX10A,Pretty delicious but bummed they were not selling the potato cream udon. I got the grilled vegetable curry with a bunch of toppings. The creamy crab...
1yvEVWnJfodsReGHc8DuVQ,"Silver rice is a true gem. I ordered from the crown heights location for years, and now order from this location since I've moved. The food is consistently..."
1yvEVWnJfodsReGHc8DuVQ,"Tiny venue. Can fit about 8 people. I walk by everyday and it's my first time in. More of a fast serve place. 

I ordered the
Hijiki salad
Hot house sake..."
1yvEVWnJfodsReGHc8DuVQ,"Delicious and fresh meals without the sacrifice of time. 
Organic miso soup and spicy salmon rice cup for under $10 and ready in less than 3 minutes...and..."
M9ocxj9j91I1Av32UKSeYA,A refreshingly traditional and minimalist take on Japanese bbq with a focused menu in a low-key setting. This place is not for those looking for...
M9ocxj9j91I1Av32UKSeYA,A refreshing Yakiniku option in Midtown West! I would say this is one of the most authentic Japanese BBQ joints in NYC. Flavor of the meat and homemade...
M9ocxj9j91I1Av32UKSeYA,"I had the stewed beeftendon curryrice, which was quite yummy but a small portion for the price ($13). It wasn't enough for a full meal, and I would say that..."
XKDHsS8PevoEdFLNtt05FA,"As a ramen enthusiast, I love that I only need to get one type of unique ramen from this place - the Shuya Ramen.
No other places I've been to in the city..."
XKDHsS8PevoEdFLNtt05FA,"Super friendly, nice staff. Small, cozy atmosphere.

Not a fan of their Shuya Ramen's broth or the flavor of the egg though it's texture was perfectly soft..."
XKDHsS8PevoEdFLNtt05FA,I heard from someone that this ramen place is really good so I decided to go there. I was from Times Square and sounds like far but it was within 5miles......
oB2cpcZNyjDklNqZN0n8hg,One of the few really good Omikase experiences in NYC. The owner/sushi chef is a terrific guy and knows how to pace the meal to your individual liking. Chef...
oB2cpcZNyjDklNqZN0n8hg,"One of my new favorite omakase place. The chef and waitresses were really friendly. They have the option of 12 pieces, 15 pieces and 16 pieces. Highly..."
oB2cpcZNyjDklNqZN0n8hg,"My first Omakase experience and it was nothing short of perfection. The pieces are a work of art and the flavors are really unbelievable, I never knew sushi..."
wSGZA3DOFSUvALZRKCM_Sw,"We came here as recommendations from friends and of course the overall positive reviews in Yelp.

Food: The sushi items were all superb and the room..."
wSGZA3DOFSUvALZRKCM_Sw,"This was my first Omakase experience ever and I'm so glad I chose Tanoshi for it, after spending a long time looking through the Omakase options in the..."
wSGZA3DOFSUvALZRKCM_Sw,"This is an omakase only restaurant in a very residential area of the UES. For $98 per person, you get 10 pieces of nigiri, 1/2 of a maki roll, and one hand..."
M9NNvpKlOWLxJbSPDTe0Lg,What a great omakase experience! The whole experience is 30 minutes but it never really felt like it was rushed. A great introduction to omakase and a very...
M9NNvpKlOWLxJbSPDTe0Lg,"Buo (flatiron) claims to be the rare double threat - quality drinks and food. It delivers on both. Bou really does deliver that ""speakeasy surprise"" effect..."
M9NNvpKlOWLxJbSPDTe0Lg,"Mediocre service. The entire experience felt really rushed and as if they did not care about the customers. We arrived a little late, but the host didn't..."
p4W_z-zh96LHEAtQ8LRSVQ,"Outstanding all around!

I have been coming to Shinagawa since they opened and I am still blown away by the superb quality of the fish every time. The..."
p4W_z-zh96LHEAtQ8LRSVQ,"Very tasty and affordable sushi option in Midtown East/Kips Bay. We got a table for four without any trouble at 8pm on a Saturday night.

The lobster soup..."
p4W_z-zh96LHEAtQ8LRSVQ,"A cut above the local sushi joint. 

While sad to see S'Mac leave Kips Bay, Shinagawa more than fills the void. Despite moving in practically next door to..."
LTfR_0NiS7OIRCfkaAJg9w,"4 stars + 1 star for the novelty.  I am definitely a fan!

The ""signature"" at Silver Rice is the sushi cups, which are basically sushi in poke form.  All..."
LTfR_0NiS7OIRCfkaAJg9w,"Silver Rice has great quality fish, creative dishes, and good prices. The portions are a little small but make up for it in taste and quality. Last night I..."
LTfR_0NiS7OIRCfkaAJg9w,"Ok, sushi cups!
Spicy tuna or salmon 
Quick & easy meal"
XfHgiIsoo1Pr_v04bx9ptg,This is my favorite casual sushi place in the city. I have eaten here for both lunch and dinner and both experiences are great. I have eaten here 20+ times....
XfHgiIsoo1Pr_v04bx9ptg,"The lunch special here is a great deal and is offered on weekends too! The sushi rolls are slightly smaller than normal, but pack a punch in flavor and..."
XfHgiIsoo1Pr_v04bx9ptg,"Delivery (1/5): Originally was supposed to arrive between 8:30-8:50, then it updates to 8:55-9:15. I called the restaurant around the end of the second..."
ieXKc6S3WlEiVkyxgaF9Ig,"I had high expectations and they were met (which is usually rare).  First off, the restaurant is a little difficult to find so look for a building named,..."
ieXKc6S3WlEiVkyxgaF9Ig,"I came to Tempura Masui with my husband for my birthday dinner. I was always curious about tempura omakase so was excited to come.

Atmosphere: 5 out of 5...."
ieXKc6S3WlEiVkyxgaF9Ig,"Where to start...

The tempura is, at a minimum, very good. Much is excellent. A few items, such as the whitefish + spine, are superb-- the baby corn was..."
WHXgDm3kcU-aONfjR8tX0A,"Over thanksgiving my sister talked about how much she loved O Ya, even going as far as saying this was probably the best meal she's had last year. We..."
WHXgDm3kcU-aONfjR8tX0A,"food: 3/5
atmosphere: 3/5
service: 4/5
price: 1/5 (based on what we were served - read my review)
total- 2.75.. but I really can't give this restaurant 3..."
WHXgDm3kcU-aONfjR8tX0A,I have been to o-ya half a dozen times. Their menu changes but the favorite pieces stay on the menu. It's always a good atmosphere and service had always...
KxOAVoyJ55G-gEQqhnBpAQ,"This is hands down the best Handroll place in Brooklyn, maybe even all of New York. Ishi and his team have created a simple, minimalist space, where..."
KxOAVoyJ55G-gEQqhnBpAQ,"Pros:
1. Highly recommend the spicy tuna roll
2. Ginger is pretty fresh
3. No wait time

Cons: 
1. Note that there is nowhere to sit and nobody serving..."
KxOAVoyJ55G-gEQqhnBpAQ,"Rarely will I have anything good to say about a place where you can spend $65 in 65 seconds, walk away pretty hungry but not feel like you got ripped off...."
4QztwpKtBZjtYXNRc1U2ZA,After a bit of an absence from here searching for quality sushi on Long Island (Spoiler alert: the options are sparse) I find myself in a renaissance with...
4QztwpKtBZjtYXNRc1U2ZA,This was one of my best Yelp finds.   Haven't had sushi this fresh in a while.  All of our special rolls were delicious and incredibly fresh.  The pork...
4QztwpKtBZjtYXNRc1U2ZA,"3 star at best, this place is a neighborhood restaurant that serves fish that is not fresh. Look at my photos of the Uni and sashimi. We ordered sashimi..."
X83qWL5WPR-QWGXGQ8WP-Q,"Stumbled upon here on a visit to the upper east side and am really glad I did! 

They have some really creative cocktails and a pretty substantial menu. You..."
X83qWL5WPR-QWGXGQ8WP-Q,"Surprisingly good Ramen. Menu is small but main dishes are delicious and beautiful presentation.

Drinks menu has lots of fancy cocktails and presentation..."
X83qWL5WPR-QWGXGQ8WP-Q,NR is a good discovery overal. However it is hard to find at first as there is a small sign and the place does not look like a restaurant from outside. The...
rTgMYKjlJ5I4ii7X0h4mMw,"The lighting's weird, there's a TV on, they're usually making/taking togo orders the whole time, and they'll forget about you for spells....

So why 5 stars..."
rTgMYKjlJ5I4ii7X0h4mMw,"I'm not sure how this place has a perfect 5 star rating, and it's actually a bit on the disturbing side that it's rated that high. Don't get me wrong it's..."
rTgMYKjlJ5I4ii7X0h4mMw,"I have been to the zest in the LES. So I was very pleased to see this open in the neighborhood.

We ordered a variety of things: two special rolls and four..."
J3HOkXHSZOueV8JvmergrA,Perfect. Simple. Clean. Delicious. Exactly what I wanted.  Highly addictive. I will return next time I'm in the area.
J3HOkXHSZOueV8JvmergrA,"Adobo chicken was dry!
Ask for a side of hot sauce because it's tasty! 
Spam musubi was aight. Needs some kewpie mayo perhaps."
J3HOkXHSZOueV8JvmergrA,"I was having an awful day, so I figured I'd try here, since they kill it on Instagram and as a Filipino....we need to see if we support 

Got the BEC..."
YoR6ouUwehLFnBQ7RAjPlw,"Amazing place, the chef really knows and loves what he does!!! I recommend this place without any hesitation!!

Enjoy the omakase, wow!!!!!!

Juts..."
YoR6ouUwehLFnBQ7RAjPlw,The restaurant is very simple with a clean look which was great. I made a reservation through yelp for omakase at the bar for 6:30pm and was seated right...
YoR6ouUwehLFnBQ7RAjPlw,"Came here on a Saturday night. 
Wasn't too busy.
Asked for a seat at the sushi bar and ordered the 10 piece Omakase. 

Enjoyed the red snapper, fatty tuna..."
15R8rx9SHKNVYBwgAuTyGA,"My fav sushi restaurant in NYC so far! 

My friend and I went for lunch (cuz it's less than half of the price for dinner) and we were both so happy and..."
15R8rx9SHKNVYBwgAuTyGA,"My girlfriend and I were really excited to try Ginza since it's Michelin starred and my friend highly recommended it. However, the overall experience was..."
15R8rx9SHKNVYBwgAuTyGA,"Visited a few months ago. Second time around it was obvious the place is slipping. On the service end, I was never given the sake menu as I was given the..."
eyqVOLoOLrqZ98_QhdPXqg,"Pros:
- I got the vegan Tonkotsu ramen and I'm just gunna say it... By far the BEST vegan ramen I've ever had! They really nailed the umami flavor. I am..."
eyqVOLoOLrqZ98_QhdPXqg,"Delicious ramen! 

I came here on a rainy Tuesday evening, which was the perfect setup to enjoy a nice comforting bowl of ramen. My friends and I were..."
eyqVOLoOLrqZ98_QhdPXqg,"Definitely a very solid ramen spot. Came on a Thursday night for dinner around 6 and it was already pretty busy, by the time we finished there were a few..."
JUPxlDVMxuRSsqMcH6RCVg,"I have known Mitsuwa for years and make sure to stop here whenever I am in the area. They are clean and convenient. 

I like the selection of Japanese..."
JUPxlDVMxuRSsqMcH6RCVg,"I love coming here for their food court and the supermarket. I hate how far it is from NYC, so I do have to limit some of the items I get (unfortunately). I..."
JUPxlDVMxuRSsqMcH6RCVg,"Clean and great service. Food court is mostly cash-only now and seating can be difficult to find on weekends.

Come here for your Asian snack cravings..."
0nYfyel0UwlI1qXHOjTw0w,"I came here after work around 5pm
My bestfriend and I got the sushi platter 52 dollars.it was so fresh and good 
When we walked in it was empty 
The..."
0nYfyel0UwlI1qXHOjTw0w,"1 star atmosphere but 3.5 star sushi and service. Musashi was a great find in the Williamsburg area, literally steps away from the Metropolitan stop on the..."
0nYfyel0UwlI1qXHOjTw0w,"My boyfriend and I went to Musashi on Valentine's day. Being that it's a holiday we were hoping it wouldn't be super busy and thankfully it wasn't. 
We were..."
PRQyJoum--REZ-yeEidyBg,"We love coming here. If your in the area and looking for a soba joint, this is the place for you. If this is your first time I recommend the cold dipping..."
PRQyJoum--REZ-yeEidyBg,This is my third time here with my fiancé and we don't even live by here.. but every time we're in the area this is our spot! He always get the hot dipping...
PRQyJoum--REZ-yeEidyBg,This was my very first experience trying soba noodles and I was very impressed. I've been wanting to try cold soba noodles and this is the closest one to me...
aRnqeB3ANO_HKETtyL7rlA,We had eel scallop and octopus balls. The scollop taste very fresh and full with a hint of salt. Octopus balls were too soggy even when we eat it right...
aRnqeB3ANO_HKETtyL7rlA,"I went to this stand at the oculus new wall street today, it was sooooooooo good! The staff was super nice, while they cooked you could hear them telling..."
aRnqeB3ANO_HKETtyL7rlA,"This is hands down the best yakitori i have had for the price/value in the nyc area. It is located in Smorgasbord Williamsburg. From the chicken, to the..."
MDWt-rtGxUnIcpIi-817Rg,"For whatever reason, this cozy restaurant remained empty (besides us) for the duration of our meal. The waitstaff was courteous and diligent; the food was..."
MDWt-rtGxUnIcpIi-817Rg,"Came here during our weekend trip to NY. Even though we stayed in TimeSquare, we were really excited to try a NY burmese restaurant so we took the subway..."
MDWt-rtGxUnIcpIi-817Rg,"If you like flavourful food with lots of different colours and textures, you have to stop by Together. It has been on my New York City eating list for a..."
orYWYTk6kNK1YODsADk_tg,This place was such a pleasant surprise! Was filtering restaurants by a few dishes we were craving and this one came up with great reviews. We were curious...
orYWYTk6kNK1YODsADk_tg,"Came here late on a Thursday evening and got a seat immediately. Ordered some boneless wings, beef bulgogi, and ramen.

The wings were wonderfully cooked..."
orYWYTk6kNK1YODsADk_tg,"I believe this place is relatively new, but regardless I am so grateful how close I am to it! They are great for take out or eat in. We usually get their..."
afbl_jCNpomzJiDBdomb6g,Came here on a double date the other day and had an amazing experience. The restaurant was packed during the middle of the week which I was happy to see...
afbl_jCNpomzJiDBdomb6g,"Finally a good seafood place in the area. After the demise of BLT Fish and Catch de Fish, there just hasn't been a sufficient place for quality seafood in..."
afbl_jCNpomzJiDBdomb6g,"I'm in Manhattan for the first time.  I'm learning that here, mom and dad does have to show my certification for me to join them for lunch or dinner, but..."
g9IFea9brBr8j8awcdOBOw,"One of the best hidden secrets in Hamilton Heights. Super fresh sushi, fantastic service, amazing soups. The spices are perfect, I can't say enough to..."
g9IFea9brBr8j8awcdOBOw,"I ordered the Miso Soup and Soba Noodles w/ chicken (Love soups/broths), but I gave four stars due to its saltiness. I like the service, ambiance; which was..."
g9IFea9brBr8j8awcdOBOw,Cute little Japanese restaurant in Harlem!  We had the salmon avocado over rice and the  fried salmon skin over rice.  I recommend both.  There aren't a lot...
LpVbI-E9C-CSp7WhU5h2Iw,"This is easily one of my favorite spots to eat in nyc, and really the only place I go to in Fidi. The guys that work there are so friendly and chill. The..."
LpVbI-E9C-CSp7WhU5h2Iw,"We stumbled across Fishmarket's weekend-long $1 oyster specials and were instantly sold.  From the outside, the restaurant looks little better than a crack..."
LpVbI-E9C-CSp7WhU5h2Iw,"A seriously dingey place with quality food and quality service.

When I first walked into the Fishmarket Restaurant, the door was shattered but glued back..."
s2ii7iNxb0-hGVxHf0yexw,"This little unassuming  ramen place is a hidden gem. It's got super casual fun vibes inside. The inside of the restaurant is pretty small, but it's..."
s2ii7iNxb0-hGVxHf0yexw,Location: I like the style of the restaurant. It looks trendy but not in a total hipster kind of way.  It looks like they promote other local businesses...
s2ii7iNxb0-hGVxHf0yexw,"Literally just finished eating here about 15 minutes ago. When I saw their sign that they're from Sapporo, I got excited because I've actually had ramen in..."
U7gqQHSRFNYCad3qGLj3yQ,Great choice for sushi in the West Village. I came in for dinner with my girlfriend and her brother last night around 6:15. There were several tables...
U7gqQHSRFNYCad3qGLj3yQ,"Stopped in the other day when I was looking for good sushi spots in the area. Overall everything was just ok - sushi was decent, service was fine and..."
U7gqQHSRFNYCad3qGLj3yQ,Not sure why this place is so highly rated but I definitely found it to be just your average sushi place. Did it hit the sushi craving? Yes. At an...
Z9t-ou4JhiBu-n4-F7hDng,Ordered takeout noodles here and it was delicious. They packed the noodles separate from the soup so it keeps well. Noodle was chewy and had a good texture....
Z9t-ou4JhiBu-n4-F7hDng,"This restaurant is popular!! We had to wait 10-15 minutes to be seated. I have so much confidence in this restaurant because my thought is, whenever there..."
Z9t-ou4JhiBu-n4-F7hDng,"Just might be my new favorite noodle place to go!

To be honest, I was a little skeptical of the restaurant's name and if were any good, but we decided to..."
Ww3aAPf0sA5ygAXu2qV1ZQ,"LOOOOOVE this place. Service + food are absolutely stellar. 

Along w/ the sushi, make sure to order the agedashi eggplant!"
Ww3aAPf0sA5ygAXu2qV1ZQ,"We went there because it was down the block from where we were staying. The restaurant is small, and because we were a bigger group (6), we were placed in a..."
Ww3aAPf0sA5ygAXu2qV1ZQ,"Amazing sushi and great service.
Came here for dinner during the week and was able to order off the happy hour menu (6-7pm). Cocktails were unique recipes..."
