id,text
AaJYEkGaXwCpGXOD_4_O5w,"What a wonderful time with great food and services!!

We have special lunch with awesome girls.
Manager James?? Was wonderful service I never had..."
AaJYEkGaXwCpGXOD_4_O5w,"Delicious sushi, finally. I was starting to get really worried about my move to Texas, but tonight I finally found some delicious, high quality fish here. I..."
AaJYEkGaXwCpGXOD_4_O5w,The paradise roll was incredible. They also have veggie rolls (even though not on the menu). Ask to have tempura veggies with cream cheese in a veggie roll...
SImRMh_6i8NFXraPziypFQ,"We were looking for a nice date restaurant and found it at Uni. Service was great from Young and Teddy, being attentive the whole meal, while also letting..."
SImRMh_6i8NFXraPziypFQ,One of the best places for sushi! It's quaint and romantic and the service is great! We have taken several friends here and had a great experience each time...
SImRMh_6i8NFXraPziypFQ,"The ambiance was great. This is a small intimate sushi restaurant located in Plano. The service was great and the staff was friendly. Nothing fancy, but
I..."
A3MURiYgFydtrUoicCieOg,"So we stopped going to Imperial Sushi in Euless because the quality has gone down, but Sushi Zen in Southlake is a much better go-to spot and we've..."
A3MURiYgFydtrUoicCieOg,"Oh. My. Gosh. This place is delicious. 
It is located within a business strip in Southlake with plenty of parking. It is fairly small but the wait was not..."
A3MURiYgFydtrUoicCieOg,"Just moved here from New York city and the food was alright. Salmon was incredibly fatty, which isn't a good sign. The cake was dry and too rich, they were..."
pyHFck0JLg6P8EapXFvXMw,"Came here after work. Was seated right away and had great service. We had Gyoza appetizer -excellent. Also had the NRH roll, excellent and the Las Vegas..."
pyHFck0JLg6P8EapXFvXMw,I love the atmosphere its a little hidden gem my son and I loved it will definitely be coming back yummy appetizers and boba. Friendly staff and really clean.
pyHFck0JLg6P8EapXFvXMw,"While traveling, I searched for sushi on Yelp. This was the first one that came up with only one review I was a little hesitant but I thought I would give..."
Z3N__-JLDo1k0ukdH8Mm8g,"I would give 10 stars out of 5 if I could. 
Food was superb, but more importantly, the service was incredible. 
The server's name was... what was her name..."
Z3N__-JLDo1k0ukdH8Mm8g,The location is kinda easy to miss in the sea of small business along the shopping strip but once we found it me and my wife were pleasantly surprised at...
Z3N__-JLDo1k0ukdH8Mm8g,"I know all places can't be on point and perfect every visit, but why did it have to be B.B.?!!  

I went around 1:00 on a weekday to grab lunch.  They gave..."
yTNUWvOXygIfY8Fw792OHA,Excellent noodles and the chashu was great too. They had a perfect cook on the noodles as soon as the food arrived. I didn't have to wait to start eating at...
yTNUWvOXygIfY8Fw792OHA,"Unique and delicious. 
Very nice service as wee. 
They could use some help in their menu to help describe their foods but all is great. 
I got the beef..."
yTNUWvOXygIfY8Fw792OHA,The ramen broth was delicious. The portion size is great. Their nigiri was decent as well.
cKmljPHETsMe9Mre-qUo_g,Delicious! Found a new favorite sushi restaurant. Very mom and pop operation. Not another chain among thousands in Dallas. Check them out! Great portions...
cKmljPHETsMe9Mre-qUo_g,"Supporting the neighborhood grub here -- 
Excellent happy hour from 3-6pm that features a few staple rolls and mini bowls for $5 each. Not the fanciest..."
cKmljPHETsMe9Mre-qUo_g,"My husband found this place and he really liked it so he took me here one night.
We had poke bowls and shrimp roll. Fresh ingredients and good portions...."
URwX8pdJq5bUJg8MupH2Eg,"In the warmer months, a poke bowl is a great way to fill up without slowing you down.  And they put them together quickly too!

In the winter, raw may not..."
URwX8pdJq5bUJg8MupH2Eg,"I'm a huge poke addict and this is one of the best shops I've been to in the DFW! 

For about $11, you get a huge bowl of fish and as many toppings as you..."
URwX8pdJq5bUJg8MupH2Eg,"Second time back within a week! 
Generous owners who make fresh poke bowls! Guaranteed you will be full from this one over 40 below. 
Had their signature..."
UQ0ejf1a9Ob33UnBGHbdOA,"This was a complete surprise, both fantastic and authentic. Do not expect large portions here or lots of crazy rolls.... this is a traditional Japanese..."
UQ0ejf1a9Ob33UnBGHbdOA,"Now I haven't dined at ""Long John Silvers"" as one reviewer compares but have dined my way through various parts of Japan and this is as good as its gets in..."
UQ0ejf1a9Ob33UnBGHbdOA,"The only good thing about our experience here was the very sweet waitress. The one star awarded in this review is for her, and to put this in perspective-..."
DVmSeNU7d-qEGpx8l_1zHA,So excited to have a hibachi option closer to home!  The chef was enjoyable and the food was great.  Our group had a wide variety of the selections and...
DVmSeNU7d-qEGpx8l_1zHA,"I'm glad The Colony finally has a hibachi option.  Technically, they are in soft opening, but I was impressed by the friendly service and menu options 

I..."
DVmSeNU7d-qEGpx8l_1zHA,"This is a new sushi place near my house, and I thought I'd run over and give it a try as opposed to another sushi place that I absolutely love nearby. I was..."
2N7cZF28t8ZYmjmLPXTM-g,"This is one of the better Thai restaurants in North Dallas.
Really enjoyed the crispy fish entree, although it wasn't a whole fish it was most delicious...."
2N7cZF28t8ZYmjmLPXTM-g,"The flavor of food is on the brighter side but everything else was tad sour. 
The lady's smart comments about pepper on the side and not in the food is..."
2N7cZF28t8ZYmjmLPXTM-g,I love the Thai Beef Salad here!  They menu consists of a variety of Thai food and Japanese food. This is a great spot for lunch just make sure you have...
15-1Nvz900Dbz0Ijp0uXhA,"A friend recommnded us to try out a new Ramen place , close to an Indian Restautant we used to visit. At first look, we noticed a small entrance with two..."
15-1Nvz900Dbz0Ijp0uXhA,"Previous Yelps of this business led me to believe this was a Chinese/Japanese American food eatery, but when I drove up to the restaurant, it appears to..."
15-1Nvz900Dbz0Ijp0uXhA,Stopped by Sakura Cafe with a huge group after church a couple Sundays ago; we love Japanese food and were interested in trying it out. They were very...
GV3PsW3rOrBRiIKZGBu97g,"Best sushi I've had in a long time!!! Wow, sushi lover, I would become a regular if I still lived in the area! 

The restaurant smelled great, our waitress..."
GV3PsW3rOrBRiIKZGBu97g,"Sushi Lover is a wonderful experience! Today was my third visit and it is my new go to sushi spot when I travel to Plano. The service is prompt, they..."
GV3PsW3rOrBRiIKZGBu97g,"Favorite sushi. Maybe it's because when we go we never have to wait (week nights, Saturday early dinner time, Sunday dinner). Maybe it's because they're so..."
DD6wdwDkIN4TNNelno-qwQ,"Wow, just wow! This poke place called Cbowls is just a gem! Fresh ingredients and very generous on the amount of food! Even the smaller regular size will..."
DD6wdwDkIN4TNNelno-qwQ,Finally went to CBowls for a work lunch!! The restaurant itself is on the small side. I love that they have a form for you to fill out and give to the...
DD6wdwDkIN4TNNelno-qwQ,"This location used to be a Lenny's Sub Shop. This place offers poke bowls, sushi, and ramen.  You can dine in or take out.

The menu offers their signature..."
EQQplqBmHr8SomXXqZgyqw,"This place is fairly new and I stumbled on it looking for a sushi place with a happy hour. I must say, I was not disappointed! 

My friend and I ordered the..."
EQQplqBmHr8SomXXqZgyqw,Love this place! I get the salmon and tuna rolls here. They have the best fish to rice ratio of any other place I've been to (and the quality of the salmon...
EQQplqBmHr8SomXXqZgyqw,"Absolutely love this place and the location. The sushi and food all tasted great. The happy hour is a great deal and the service was on point.

Sadly I did..."
0oLOam34Z143nReNRCM-1w,"Loved this place. Ordered the tuna tower, which was amazing. Also ordered spicy tuna roll, kimchee hotpot, kitchen lunch box and side salad with their..."
0oLOam34Z143nReNRCM-1w,"Just had lunch special today, we ordered one Sushi Lunch Box and one Sashimi Lunch box, each $14 so we spent $30 + tip.
For Sushi box, there are only 3pcs..."
0oLOam34Z143nReNRCM-1w,I don't understand all of the positive reviews - the sushi I ordered today was inedible. The spider roll had no flavor at all and a very odd texture. My mom...
TFvKW7FFAQVgE9tUeSqbwg,"Last week I had the best sushi I've ever had while in Richardson. 

Tonight I had even better.

Kudos to the chef!!!"
TFvKW7FFAQVgE9tUeSqbwg,Amazing quality and quantity for price. The owner is always so gracious and just makes great sushi. Service is delightful. Fish quality is better than most....
TFvKW7FFAQVgE9tUeSqbwg,"We ordered delivery. 2 bento boxes, 6 rolls, a salad and veggie tempura. 
There was a lot more food than I expected to get! 
This is our sushi place..."
AETXWnjMRiP2Hx7cV5_Y_g,I wanted to try something different and this was it! We were greeted when we walked in. We weren't sure what we wanted since it was our first time. It...
AETXWnjMRiP2Hx7cV5_Y_g,I decided to try the spicy chicken for my lunch at Palos Hospital. Teriyaki Madness was the featured restaurant today and I really hope they come back! Not...
AETXWnjMRiP2Hx7cV5_Y_g,Stopped in for lunch and ordered the small veggie bowl. No proteins just veggies and got charged $7.53 . Don't let the picture fool you that's maybe a cup...
Z3LXiGk9ArgQSNUKsihuhw,Nice neighborhood location where I was able to quickly sit down and place an order. The waiter was nice and have me good recommendations for my first time...
Z3LXiGk9ArgQSNUKsihuhw,"Second time ordering takeout, same poor result. Their portions are smaller and the taste was just not there. Ordered the yellow curry which was just powder..."
Z3LXiGk9ArgQSNUKsihuhw,"My #1 rule for a top notch sushi bar: Must have Quail egg in stock.  Nada. I was so disappointed.  I love Quail egg sushi and they did have it in the menu,..."
ikDBnTtFF7I2wgdv3SHcOg,"I've been coming here for years. You get a lot of food for the price. Since I moved out of state, I try to stop in every time I'm in town"
ikDBnTtFF7I2wgdv3SHcOg,"A little teriyaki place on a corner in the industrial park, it was very good. The teriyaki flavor was delicious and the meat was very good. It was a little..."
ikDBnTtFF7I2wgdv3SHcOg,"This place is an excercise in fast food efficiency.  If you order one of their main dishes, such as chicken or beef terriyaki, you can be in and out in a..."
hKJJ1ultbbZ_ChI7qJTdvg,"We got a large loco moco to go with a few spam musubis. We found this place after eating at Ohana off Camp Bowie, we forgot to ask if they were owned by the..."
hKJJ1ultbbZ_ChI7qJTdvg,"halo was my go-to for everything hawaiian bbq. the price to portion ratio is excellent, so i know i get my money's worth! i ordered the conbination barbecue..."
hKJJ1ultbbZ_ChI7qJTdvg,My new favorite place for lunch and dinner:  I usually get a grilled Spam musubi (or two) to go along with my grilled Spam saimin.  The saimin is the...
kC2UcGb-Z29Q9kA7hmV9tw,"Favorite sushi spot and it's located on a corner of a line of businesses in front or Target. It's fresh, filling and worth every cent!

Went on a Sunday..."
kC2UcGb-Z29Q9kA7hmV9tw,"Really good!  Went solo based on Yelp reviews and I'm glad I did.  Got there right after they opened o it was empty.  

Started with Seaweed Salad and then..."
kC2UcGb-Z29Q9kA7hmV9tw,"I have seen this place many many times while driving to and from Target, but have never taken the time to stop. We decided to give it a try before doing..."
H5XL9zJIcu8-lJBq_AAhYw,"Food - 5
Service - 5
Value - 5

I was welcomed with warm smile and Hi and the menu is simple and easy... The prices were very reasonable. I was one of the..."
H5XL9zJIcu8-lJBq_AAhYw,This place is definitely unique. Vietnamese street food. I think that's a pretty cool idea. My first time here and I would definitely come back. Here's what...
H5XL9zJIcu8-lJBq_AAhYw,"When I moved to Dallas a few years ago, Cris and John was my memorable first meal. After carrying boxes up three flights of stairs in the drizzle and cold..."
ETnZ34x8jmzxJUsVGRSnPg,"First time ever to eat here, best oriental food I've ever have had. Each bite was better than the next bite. I had the general  chow chicken and pineapple..."
ETnZ34x8jmzxJUsVGRSnPg,"Got it to go this time. Ordered online and that was easy. Got the same as last time....so:

Hot and sour soup was excellent!! Would get again....go for the..."
ETnZ34x8jmzxJUsVGRSnPg,"Came here with the girlfriend to try out a new place. Started with the edamame, tasted really fresh and was great . I ordered the General Tso's chicken,..."
pc0mlltG-7QdVWmZjM67ag,"Had no idea what to expect.
Exceeded any expectation I could have imagined.
Great flavor.
Great service.
Tremendous value.
Fun environment.
Friendly..."
pc0mlltG-7QdVWmZjM67ag,I never thought I'd see a ramen place in good ol' Flomo! I was excited to try this place ever since I heard of it's opening and thought what better time to...
pc0mlltG-7QdVWmZjM67ag,"I needed to get my ""slurp on"".  Sat at bar where food came out. 2nd time here. Very small and very busy. Supplies are building up around cash register and..."
NoBAOJ1bjxQofnrS5r4Kmg,"Kenzo is a little gem tucked inside the quite town of Murphy/Wylie neighborhood.  From the inside, it is quiet unassuming and with very little fuss.  The..."
NoBAOJ1bjxQofnrS5r4Kmg,"Instant ramen alert! 

So, I've now learned to ignore all ramen/ramyun reviews from people in Murphy (no offense guys and gals). Not only was my bowl of..."
NoBAOJ1bjxQofnrS5r4Kmg,I'm updating my review from 3 stars to 4 stars because this third visit was far more pleasant than my second visit. The waitress was very nice and...
BwfkGR-CwbRe9ZzevtO95g,"Both service and food were great! We called the location before arriving, no one answered, and they called me right back! Very impressed! Great and seated..."
BwfkGR-CwbRe9ZzevtO95g,"Sushi is ok.  Other food is not very good.  Chef, workers, and owners are not Japanese, not Thai either.  They are all Chinese but claimed Japanese and Thai..."
BwfkGR-CwbRe9ZzevtO95g,They have the strangest tasting pad Thai. It is unlike anything we have ever ordered at any Thai place. It's not good. I don't recommend this place for...
noTVgK8NaWeFixAGlmpVdw,Came here on a recommendation and what an awesome one it was.  I came here with a big gathering of friends and all of the dishes that were ordered made...
noTVgK8NaWeFixAGlmpVdw,"I came here when this was first open. There were not a whole lot of items on the menu. I remember I had a braised beef noodle soup. It was just okay, not..."
noTVgK8NaWeFixAGlmpVdw,Tonight is the second time we encountered rude service here. The check was handed to us even before the first dish came out. We were also pressured to have...
O1eJQ0dFdth9qANxDOD6NA,"This place was fantastic, and I can't to come back and try other items.  The restaurant is really small though, but it wasn't as packed when we got..."
O1eJQ0dFdth9qANxDOD6NA,We've returned here again for the third time. Rose greeted us by name - she's amazing!  We requested to sit at the sushi bar and met Steven the Sushi Chef....
O1eJQ0dFdth9qANxDOD6NA,"I was visiting Dallas and I had raving recommendations from close friends to check this place out. After speaking with the owner, he had agreed to set up..."
km4OB574dnEnMOKLIIEFtw,"On a whim, my 8-yr-old daughter and I tried this place that is close to our grocery store. The decorations are spare, but it appears to be immaculately..."
km4OB574dnEnMOKLIIEFtw,"A little 'hole in the wall' spot in a strip mall - not a place I would have expected to find good sushi!  The restaurant is clean, with molded chairs and..."
km4OB574dnEnMOKLIIEFtw,"For $25 I was expecting better presentation, and better quality. I could have gotten better at Tom Thumb. 

I placed my order at 6:50 and the email stated..."
QU8zGNJw25G7_L251SkoTg,Right when you walk into this place you're greeted with smiles and a hello. The atmosphere is very chill and calming. Sushi is priced just right. The...
QU8zGNJw25G7_L251SkoTg,"After building an appetite picking pumpkins we decided to go sushi. 

Fortunately this little gem was down the street. Overall good sushi and sashimi at a..."
QU8zGNJw25G7_L251SkoTg,"I was a bit skeptical about this tiny place, but we were craving sushi so badly that we kept on debating to eat or to leave. So then we came to a mutually..."
WFqs9Sqxn-M8xBmMQcgX-Q,"My favorite spot for Sushi in Plano, TX! The restaurant is smaller than some but I like that. It's more cozy and intimate for a date night and never..."
WFqs9Sqxn-M8xBmMQcgX-Q,"I gotta be honest
One of my most favorite sushi place is Blue Sushi Sake in Dallas however we found a hidden gem next to our house in Plano and this is our..."
WFqs9Sqxn-M8xBmMQcgX-Q,I am so glad that I gave Sushi Sakana a second chance now that they have new owners again.  I had been following the reviews hoping for such a thing to...
fSt-v5eLVqBwDRT84tOTwg,"Finally found a great Poke place here! 
What a great little gem with a full bar as well! Great service, very fresh ingredients loved all the sauces, the..."
fSt-v5eLVqBwDRT84tOTwg,"Really good, but pricey. Having been to 7-8 poke joints, this was the most expensive I've experienced. 

That being said, everything was really enjoyable...."
fSt-v5eLVqBwDRT84tOTwg,"This was an amazing poke place!
They're lowkeyrito and poke are incredible!
All fresh ingredients, and the staff is very nice and polite and the service is..."
8xXxC5wnsmdqIIa-6qhdVQ,I've been to Bols twice with my girlfriend and both times have been a 5/5! The customer service was great so no complaints there but the ramen was even...
8xXxC5wnsmdqIIa-6qhdVQ,"Imagine Chipotle for ramen. You pick your broth, noodles and any other fix-ins you want (ie. egg, seaweed, meat, corn, etc). Personally, I always order soy..."
8xXxC5wnsmdqIIa-6qhdVQ,After reading good reviews on yelp I decided to try it last night. We got the squid legs with the mayo and they were amazing. The batter is not super thick...
SiPbYLdiqoW9Xfcolj2t6A,"Worth the trip! We have been to this restaurant multiple times in the last month, the food is fun and health, and the wait staff is top notch! Main thing of..."
SiPbYLdiqoW9Xfcolj2t6A,"i am satisfied, shaboo is always  good for the cold weather.
1. we have to wait like 20 minutes but the queue system is good, they have application for you..."
SiPbYLdiqoW9Xfcolj2t6A,"Food was delicious... unfortunately making this a 3 star review as the service was abysmally executed from the start in a nonbusy setting.

To highlight the..."
4Xdr1j-QsNeWIbLvZSLL7g,"Best Indo Chinese in dallas area, Man chow soup is amazing. Rice and noodles are good too."
4Xdr1j-QsNeWIbLvZSLL7g,"Place looks like a spin off to the previous restaurant that was here. Menu was almost the same. 

I got the burnt garlic fried rice which was in the..."
4Xdr1j-QsNeWIbLvZSLL7g,"I rather used to enjoy the food at Bombay Chopstix, that used to occupy the location currently named Bombay Fusion. I'm not sure if it is a relaunch by the..."
AtPEiOJBBa7QlMXKGwhDeg,"@ahipokebowl is one of my ""hidden"" gems of Arlington. They offer a variety of toppings to add to you your rice or salad based bowl including flavored tuna,..."
AtPEiOJBBa7QlMXKGwhDeg,"Ahi Poke Bowl is the only place I can eat poke at. Every other poke that i have eaten, i always compare it to Ahi!
The portions are reasonable to their..."
AtPEiOJBBa7QlMXKGwhDeg,"Even though there is poke available all over now (Carrolton, Southlake etc) we are still willing to drive 30 mins to go to Ahi Poke Bowl. Here are some of..."
avIegO79W3kTbVKfTaen8g,"A phenomenal lunch special!!! 12 pieces of sushi for $6.50?! Unheard of. I came here on a Saturday afternoon and there were only 3 other people inside, AND..."
avIegO79W3kTbVKfTaen8g,"Had late dinner here last night.

We ordered grilled salmon bento box and shrimp tempura bento.

This place is a Mom and Pop business type of Japanese Sushi..."
avIegO79W3kTbVKfTaen8g,This place is so cute and homey. The couple that owns the place is so attentive and kind. The food was superb and the service was great. I go to a lot of...
tzEC-0cqE0zS1zxijom7CA,I love love LOVE this place! The 3 rolls for $10 deal is something that just can't be beat in that area and the sushi tastes so great for the price!...
tzEC-0cqE0zS1zxijom7CA,"Nothing special, but definitely a good value restaurant! 
I love coming here to help with my sushi cravings when I'm trying to enjoy sushi on a budget. The..."
tzEC-0cqE0zS1zxijom7CA,"Was a regular at this place 8 years ago. Didn't get to come back for couple years. Came back today and there was still same sitting, same rolls and beat of..."
xrcagMriEty7MuYftMrJcg,"Quick and great service!
Loved every bite of poke bowl I had! 

Thank you for great service and food"
xrcagMriEty7MuYftMrJcg,"I come here once a week whenever I want a quick and healthy lunch.  The staff is friendly, fast and the food is great!  The fish are fresh and the bowl is..."
xrcagMriEty7MuYftMrJcg,"Popped in for a quick lunch. Fresh ingredients, fast service. You write your order on a checklist of options and hand it in, and you clear your own table...."
YIgVGcdelXPxRpO68Ba5Ig,I live around the corner from here and I've eaten here at least 50+ times in the past year. I've tried everything from the sushi to fried rice to appetizers...
YIgVGcdelXPxRpO68Ba5Ig,"What a hidden gem! Had I not had a hankering for sushi recently and looked them up on Yelp, I would have kept passing this place by! Moving from CA to TX 2..."
YIgVGcdelXPxRpO68Ba5Ig,"To be fair, this was really very good.. I mean, come on! Surprisingly so, and much better than any grocery store option - and some sushi bars. My hubby and..."
UYijcQJLRiH4fYWTknzQFA,"Do you know how you can tell if a sushi spot (haha) is good or not?

IMO, it's by their California roll (and ofc their fish, but we're gonna talk about this..."
UYijcQJLRiH4fYWTknzQFA,"I went here on a whim to get a somewhat healthy dinner. I love the food court at Legacy, and this was one of the places I needed to check off my list. This..."
UYijcQJLRiH4fYWTknzQFA,Wow! I'm so impressed. I like to try new places I've never tried before and this place set the bar very high. When you first walk in it can be confusing if...
wBctJ8Sy08yOKNBbC5uvmw,"First off, FAVORITE poke spot.  So many varieties to choose from! I'm Vietnamese so I was surprised when I saw they sold shrimp chips here! Love how much..."
wBctJ8Sy08yOKNBbC5uvmw,We just moved down to the Park Cities and this place has become our go to Poke restaurant. I always get it to go and the service is great and you can't beat...
wBctJ8Sy08yOKNBbC5uvmw,"Not bad at all! I liked they don't put too much sauce on the bowls. However, they give a small portion of protein compared to the rice/salad ratio. I had..."
LVmSPlzD6N6L5h9v83wbPg,I just ate at Chasu for the first time and it was delicious!  I had the lo mein base with Chasu as the protein.  The Chasu was so tasty and flavorful!...
LVmSPlzD6N6L5h9v83wbPg,"Everything I ordered was pretty sweet. Not sure if I made poor choices but overall...very sweet, maybe too sweet. 

Quality of food was good, freshness in..."
LVmSPlzD6N6L5h9v83wbPg,"My husband heard about this place from a friend :) 
who said it was ""REALLY"" good, so we decided to check it out. 

First of all, the interior was really..."
vOUOAoPRW27oNJFJLhkNNQ,"So, there are 2 favorite steakhouses i have. No.1 Michael Jordan, No.1.1 Pappas Bros. Again, Awesome steaks! Great vibe and atmosphere. It's a really good..."
vOUOAoPRW27oNJFJLhkNNQ,"I came to Pappa Bros with friends to celebrate a bunch of exciting life events. 

The service, portion sizes, and most importantly quality of food were..."
vOUOAoPRW27oNJFJLhkNNQ,This was the splurge of the Texas vacation.  We were celebrating #1 daughter's birthday.  Spare no expense!  I want the best!...
9e7W6odkoWKpUd6t-6yugA,"My husband and I basically live at this restaurant, because we are unabashedly addicted to the Chirashi bowl; it is so fresh and delicious! If you don't..."
9e7W6odkoWKpUd6t-6yugA,The only reason for me to visit this place is its location. This restaurant is just opposite my office and it is convenient to go grab a quick bite between...
9e7W6odkoWKpUd6t-6yugA,The service was excellent! My favorite dish was the beef bibimbab. The ingredients were super fresh and carefully prepared. I will be coming again for sure.
QbuAgiAMWR7wrLKU7XSi-g,We love the Kenny's variety of restaurants. This was our first visit to Wood Fired Grill and we weren't disappointed. I beleive the servers name was Nicole...
QbuAgiAMWR7wrLKU7XSi-g,"Not really sure how this place is so highly rated. Perhaps the fact that the food is rather exorbitantly priced is making people's brains compensate, trying..."
QbuAgiAMWR7wrLKU7XSi-g,Went with a group for a reunion of sorts...meeting an Army buddy I had not seen we finished our deployment to Desert Storm 28 years ago. The atmosphere was...
PWdsdUAcl5ub8DXUz7AUHQ,"Frank and the team have a great shop here. Gonna be my new go to place. 

We are doing no carbs and Frank did all off the menu items for us that were great...."
PWdsdUAcl5ub8DXUz7AUHQ,"Ummmm.  Came here because of all the great reviews.  I guess if you really like shrimp tempura, sauces, and crab salad, this is your place.

The ""fried""..."
PWdsdUAcl5ub8DXUz7AUHQ,"I hate giving small businesses bad reviews but I have to be honest last night was a terrible experience.

We ordered a special roll and spicy tuna roll...."
K7cmD8XdKgMZO0KDfsw8VA,"Overall: great place, will definitely be back.

Service:
No complaints. Friendly and prompt.

Food:
Great! No complaints. I ordered the edamame and a three..."
K7cmD8XdKgMZO0KDfsw8VA,"New Jewel in Frisco!
Really fresh and creative Sushi
Doesn't look like much on the inside, but it is just what you want from a Sushi spot. 
Did I say..."
K7cmD8XdKgMZO0KDfsw8VA,Our favorite sushi place in Frisco. Great for delivery and dine in. We love the friendly and personal service.
Nw00vHONgJzgvl59NNzceA,"We typically go during happy hour
1-star attentive and quick service
2- their rolls are really good
3- price is very reasonable
4- atmosphere is ideal for a..."
Nw00vHONgJzgvl59NNzceA,"Nice decent cozy little spot in a strip mall. 

Had both a sushi roll combo and a sashimi combo. If I had to choose I would probably opt for their rolls..."
Nw00vHONgJzgvl59NNzceA,"Was working my way thru the top 10 sushi places near me and this was next on the list.  A friend was visiting and wanting sushi so here we went.
WAS NOT..."
YAcRarYclSMDvZFMhpHJ3A,"Happened to be in town needing a quick lunch, and this place popped up on yelp.

WE LOVED IT!

My wife got a variety of sushi rolls, and I had a poke..."
YAcRarYclSMDvZFMhpHJ3A,"Good food.  Had lots of rolls, some sushi & an appetizer.
We will go back. Nice mix of options.
Very casual, no waitstaff, and a decent selection of..."
YAcRarYclSMDvZFMhpHJ3A,"I've been here many times.
Today find hair in my food.
So disgustings.
Service was ok but can't eat.
I won't be back!"
hKA7NVeng9Asa-lDiSXdeQ,I love a good Thai place and Sticky Rice does not disappoint. Their Thai-Laotian cuisine is top notch. The environment is great for a family meal or a large...
hKA7NVeng9Asa-lDiSXdeQ,"Food is great as always. However, I am giving a 3 star because of the customer service this time around. When I walked in, I was not greeted. I stood at the..."
hKA7NVeng9Asa-lDiSXdeQ,Thai restaurant in a strip mall located next to 24 hour fitness. Plenty of parking. The layout of the restaurant is open concept with one big dining room...
ocrgHPhS8SUj2R-agO_SCg,"The sushi tastes extremely fresh and also has a lot of flavor.  Almost forgot, Bao the server is very handsome.  

P.S. looks like yelp won't let me post..."
ocrgHPhS8SUj2R-agO_SCg,I went looking for a new sushi restaurant that was near me and stumbled upon Sushi Go. I really enjoyed their sushi. It's fresh and their are awesome...
ocrgHPhS8SUj2R-agO_SCg,"Since they decided to close my favorite sushi place I had to find another place. FOUND IT!!! This place is awesome.  Great food,  nice service and clean...."
nnPHAES2nTK0SWZUrhuCXg,"This is GOOOOD stuff y'all!! My favorite is the Beef Teriyaki Bowl, have had the Chicken and Salmon.....all were great!! Made with super fresh meats and..."
nnPHAES2nTK0SWZUrhuCXg,Looking for delicious hibachi food without having to go in to a restaurant for the whole experience?? You've found it! The owners are so very kind and...
nnPHAES2nTK0SWZUrhuCXg,This is a great little hibachi food truck between Princeton and McKinney on 380.  We have been here twice and have called ahead both times.  We have ordered...
7PGrGlPmHwfLBRZCQUjIVg,Fast service... Excellent cleanliness... Great food. Cannot say enough good things. Friendly staff. You need to check it out!
7PGrGlPmHwfLBRZCQUjIVg,"I had the In and Out Salmon roll and it was delicious. Perfect amount of flavor and heat, didn't even need soy sauce. I haven't had sushi in so long because..."
7PGrGlPmHwfLBRZCQUjIVg,"Love having these guys so close! Quick, fresh and large portions! The menu is big, with lots of variety. We've tried apps, rolls, nigiri and sashimi. No..."
7Kn8g-hm_V_6TUIDfF5IIA,"Quick tip- come here on a lazy (late Weekend afternoon) and the service and environment is much more relaxed and maybe the food tastes better.

Visited here..."
7Kn8g-hm_V_6TUIDfF5IIA,"Excellent for special occasions, night out with the girls or a cute date night. I brought my friend here to celebrate her birthday and I'm glad I did! I..."
7Kn8g-hm_V_6TUIDfF5IIA,Let me explain and if you want more details I can go into further details  but in short Of everything we ordered our PAELLA had a hair on the clam...after...
Ag59XvlrHHufMkiM0M8vTA,"First time eating this was through Door Dash. I got the Geisha Roll and it was great! It didn't come looking all pretty and neat, but that wasn't the..."
Ag59XvlrHHufMkiM0M8vTA,"This new sushi spot is super fast and convenient living in Wylie. Since Wylie doesn't have a lot of asian spots to offer, I normally eat sushi in the..."
Ag59XvlrHHufMkiM0M8vTA,Another good experience tonight. Got the omakase sushi and sashimi. Shrimp tempura appetizer was good. Tasted tender on inside and crunchy outside without...
rLRKpux39DSmghO6JKk9Uw,"Service was superb!!! Food was fresh and delicious! Came here for the first time, and it won't be our last.  
Update 11/19/19
Best hotpot in Texas, with the..."
rLRKpux39DSmghO6JKk9Uw,"If you don't want to go to the busy k-town for Korean BBQ or shabu shabu, you may want to consider this place, which is located in north Plano (Custer and..."
rLRKpux39DSmghO6JKk9Uw,"This place is a great Korean bbq spot. Been here 2 times now. Can't go wrong with bulgogi, garlic, mushrooms, onions, scallions...

Try it. You'll love it..."
IXk7iJjWX3qFgz0zaQNKcA,"Horrible food they pot little raw food , the costumer service un helpful they not friendly with costomer . The chicken raw and stink, also they pot a little..."
IXk7iJjWX3qFgz0zaQNKcA,Not a fan of mall food but this place was actually good! The manager was working just as hard as the staff. Pleasant attitudes from the staff. Food was hot...
IXk7iJjWX3qFgz0zaQNKcA,"Quick service, polite staff, tasty food. What more can you ask for? Get the chicken and steak with fried rice. It's more than enough for two meals."
Fht-YIJDMaa9SFtP7lf03Q,I am so happy to have a new poke bowl place near my house which is actually great. I typically order my bowl on the app. If you use the app your first time...
Fht-YIJDMaa9SFtP7lf03Q,"Surprised to share this review, but I came here on an off night apparently. Staff was hanging out at the bar with a few patrons. I stood at the front and..."
Fht-YIJDMaa9SFtP7lf03Q,I am still in love with poke bowls and Go Fish Poke should expect to see me at least once a week for the next few months. If you're new to poke this is a...
TVRJjLl42PGKUKfhlBJNmw,This is a little hidden gem. Outside doesn't look that great but when you walk in...omg it's night and day. It's like you have walked into something...
